video_id,trending_date,title,channel_title,tags,views,likes,dislikes,comment_count,countries_trending_in,publish-day,publish-time
n1WpP7iowLc,11-17-2017,Eminem - Walk On Water (Audio) ft. Beyoncé,EminemVEVO,"['Eminem', 'Walk', 'On', 'Water', 'Aftermath/Shady/Interscope', 'Rap']",24578152,891282,51977,125444,"['US', 'CA', 'GB']",2017-11-10,17:00:03
0tO_l_Ed5Rs,11-17-2017,Matthew Santoro - FACTS (Official Music Video) f. Ellevan & Humble the Poet,MatthewSantoro,"['matthew santoro facts', 'music video', 'matthew santoro', 'Ellevan', 'EllevanMusic', 'HumbleThePoet', 'Humble The Poet', 'FACTS', 'whats that facts']",393265,16805,19201,8480,['US'],2017-11-11,16:00:01
ObIQ0s02UHg,11-17-2017,Jason Derulo - Tip Toe feat. French Montana (Official Lyric Video),Jason Derulo,"['Jason Derulo', 'French Montana', 'Pop', 'Other', 'Tip Toe', 'Official Music Video', 'Jason Desrouleaux']",2954882,52519,2453,1948,['US'],2017-11-10,14:40:48
BQ_0QLL2gqI,11-18-2017,"Hailee Steinfeld, Alesso - Let Me Go ft. Florida Georgia Line, watt",HaileeSteinfeldVEVO,"['Hailee', 'Steinfeld', 'Alesso', 'Let', 'Me', 'Go', 'Universal', 'Records', 'Pop', 'Hailee Steinfeld new music', 'Let Me Go video', 'Alesso and Hailee Steinfeld', 'Hailee Steinfeld and Florida Georgia Line', 'Hailee and watt song', 'AMA performances', 'LETMEGOxAMAs']",751525,77456,566,3164,"['US', 'CA']",2017-11-17,18:00:00
pvg2cw5oshg,11-18-2017,Luke Bryan - Hooked On It (Audio),LukeBryanVEVO,"['Luke', 'Bryan', 'Hooked', 'On', 'It', 'Capitol', 'Records', 'Nashville', 'Country']",57818,3032,76,191,['US'],2017-11-17,05:00:02
UuCq8mtK8J4,11-18-2017,"DJ Snake, Lauv - A Different Way",DJSnakeVEVO,"['DJ Snake', 'Lauv', 'A Different Way', 'Arc De Triomphe', 'Paris', 'DJ', 'Snake', 'Different', 'Way', 'Geffen', 'Dance']",1274705,88299,1183,3638,"['US', 'GB', 'FR']",2017-11-16,05:00:01
svZScJMh4Pg,11-18-2017,Dua Lipa - Golden Slumbers,Dua Lipa,"['dua lipa', 'golden slumbers', 'xmas songs', 'christmas music', 'john lewis advert', 'christmas', 'festive']",441164,36355,560,2482,"['US', 'GB']",2017-11-16,17:02:13
kOCkne-Bku4,11-18-2017,Lauv - Paris in the Rain [Official Video],Lauv,"['LAUV', 'PARIS IN THE RAIN', 'EASY LOVE', 'THE OTHER', 'MUSIC VIDEO']",178887,19838,83,1055,['US'],2017-11-17,05:01:14
K6xwB8Kkce0,11-18-2017,Harry Styles - Kiwi (live in studio),HarryStylesVEVO,"['Columbia', 'Harry Styles', 'Kiwi', 'Pop']",595598,136072,333,6292,['US'],2017-11-17,13:00:02
C_SJgw5MVFY,11-18-2017,MisterWives - Oh Love,MisterWivesVEVO,"['MisterWives', 'Oh', 'Love', 'Photo', 'Finish', 'Republic', 'Records', 'Alternative']",7544,1049,14,128,['US'],2017-11-17,05:00:00
ENr6CXm1YxU,11-18-2017,Rachel Platten - Whole Heart (Audio),RachelPlattenVEVO,"['Columbia', 'Pop', 'Rachel Platten', 'Whole Heart']",68611,1899,74,82,"['US', 'GB']",2017-11-15,08:00:01
LduRwIc7eBA,11-18-2017,Kesha - Learn To Let Go in the Live Lounge,BBCRadio1VEVO,"['Kesha', 'Learn To Let Go', 'BBC', 'Radio 1', 'Live Lounge']",34784,1863,21,126,['US'],2017-11-15,18:59:30
5E4ZBSInqUU,11-18-2017,Marshmello - Blocks (Official Music Video),marshmello,"['marshmello', 'blocks', 'marshmello blocks', 'blocks music video', 'marshmello music video', 'roblox bully story', 'marshmello alone', 'roblox', 'cuphead', 'marshmello nightcore', 'marshmello musically', 'music for kids', 'happy music', 'videos that make you happy', 'sad songs', 'childrens music', 'joytime', 'marshmello joytime', 'frat bro', 'band', 'high school', 'crush', 'mellogang', 'marshmallow', 'noviembre 2017', 'musik elektronik', 'billboard', 'november 2017', 'musica electronica 2017', 'edm 2017', 'best music 2017', 'top 40 2017', 'lego']",3903013,219847,4307,13620,"['US', 'GB']",2017-11-13,17:00:00
zZ9FciUx6gs,11-18-2017,Nickelback - The Betrayal Act III [Official Video],Nickelback,"['Nickelback', 'Feed The Machine', 'The Betrayal Act III', 'The Betrayal', 'Rock', 'Alternative', 'Anthem Films', 'Kevin Slack', 'Chad Kroeger', 'Ryan Peake', 'Mike Kroeger', 'Daniel Adair', 'How You Remind Me', 'Rockstar']",388443,15160,763,1240,['US'],2017-11-13,15:31:44
MKLlDnUqho4,11-18-2017,Dead Beat Sirah ft. Skrillex (official video),SIRAH,"['Sirah', 'Skrillex', 'Music', 'hip hop', 'female rapper', 'Demi Lovato', 'Owsla', 'Deadbeat', 'Dead Beat']",37533,2150,87,357,"['US', 'GB']",2017-11-14,16:30:00
PaJCFHXcWmM,11-18-2017,U2 - The Blackout,U2VEVO,"['U2', 'The', 'Blackout', 'Island', 'Records', 'Rock']",360433,10988,427,5212,['US'],2017-11-13,17:00:04
e_7zHm7GsYc,11-18-2017,Hunter Hayes - You Should Be Loved (Part One Of Pictures),Hunter Hayes,"['Hunter', 'Hayes', 'you should be loved', 'the shadowboxers', 'pictures', 'part one', 'official', 'music video', 'trilogy', 'hunter hayes', 'wanted', 'i want crazy', 'storm warning']",107173,3477,109,137,['US'],2017-11-13,15:01:18
SFdO-19Xdho,11-18-2017,Clean Bandit - I Miss You feat. Julia Michaels in the Radio 1 Live Lounge,BBC Radio 1,"['clean bandit', 'i miss you', 'live lounge', 'julie michaels', 'bbc']",59959,2256,23,96,['US'],2017-11-14,16:23:31
n1WpP7iowLc,11-18-2017,Eminem - Walk On Water (Audio) ft. Beyoncé,EminemVEVO,"['Eminem', 'Walk', 'On', 'Water', 'Aftermath/Shady/Interscope', 'Rap']",26448434,911883,53873,127481,"['US', 'GB']",2017-11-10,17:00:03
cH4E_t3m3xM,11-19-2017,"Selena Gomez, Marshmello - Wolves",SelenaGomezVEVO,"['Selena', 'Gomez', 'Marshmello', 'Wolves', 'Interscope', 'Records', 'Pop']",2959054,415035,6703,30393,"['US', 'CA', 'FR', 'DE']",2017-11-18,16:00:02
BQ_0QLL2gqI,11-19-2017,"Hailee Steinfeld, Alesso - Let Me Go ft. Florida Georgia Line, watt",HaileeSteinfeldVEVO,"['Hailee', 'Steinfeld', 'Alesso', 'Let', 'Me', 'Go', 'Universal', 'Records', 'Pop', 'Hailee Steinfeld new music', 'Let Me Go video', 'Alesso and Hailee Steinfeld', 'Hailee Steinfeld and Florida Georgia Line', 'Hailee and watt song', 'AMA performances', 'LETMEGOxAMAs']",1905799,127150,1172,4255,"['US', 'CA', 'GB']",2017-11-17,18:00:00
pvg2cw5oshg,11-19-2017,Luke Bryan - Hooked On It (Audio),LukeBryanVEVO,"['Luke', 'Bryan', 'Hooked', 'On', 'It', 'Capitol', 'Records', 'Nashville', 'Country']",97375,3598,123,213,['US'],2017-11-17,05:00:02
MGanJGGVSrw,11-19-2017,Sia - Ho Ho Ho,SiaVEVO,['Sia Ho Ho Ho Holiday'],610459,30692,448,1475,['US'],2017-11-17,05:00:00
UuCq8mtK8J4,11-19-2017,"DJ Snake, Lauv - A Different Way",DJSnakeVEVO,"['DJ Snake', 'Lauv', 'A Different Way', 'Arc De Triomphe', 'Paris', 'DJ', 'Snake', 'Different', 'Way', 'Geffen', 'Dance']",1839303,109122,1522,4115,"['US', 'GB']",2017-11-16,05:00:01
iASe_veKR74,11-19-2017,Tove Lo - cycles “Audio”,ToveLoVEVO,"['Tove', 'Lo', 'cycles', 'Polydor', 'Alternative']",126419,9064,106,448,['US'],2017-11-17,14:00:06
svZScJMh4Pg,11-19-2017,Dua Lipa - Golden Slumbers,Dua Lipa,"['dua lipa', 'golden slumbers', 'xmas songs', 'christmas music', 'john lewis advert', 'christmas', 'festive']",538348,38894,622,2561,"['US', 'GB']",2017-11-16,17:02:13
KGziD2V8Ppw,11-19-2017,"Imagine Dragons, Miss Congeniality - Whatever It Takes (Miss Congeniality Remix/Audio)",ImagineDragonsVEVO,"['Imagine', 'Dragons', 'Miss', 'Congeniality', 'Whatever', 'It', 'Takes', 'KIDinaKORNER/Interscope', 'Records', 'Alternative']",433978,29936,522,1943,['US'],2017-11-17,05:00:01
K6xwB8Kkce0,11-19-2017,Harry Styles - Kiwi (live in studio),HarryStylesVEVO,"['Columbia', 'Harry Styles', 'Kiwi', 'Pop']",797596,157975,438,6758,['US'],2017-11-17,13:00:02
kOCkne-Bku4,11-19-2017,Lauv - Paris in the Rain [Official Video],Lauv,"['LAUV', 'PARIS IN THE RAIN', 'EASY LOVE', 'THE OTHER', 'MUSIC VIDEO']",330225,27807,122,1226,['US'],2017-11-17,05:01:14
C_SJgw5MVFY,11-19-2017,MisterWives - Oh Love,MisterWivesVEVO,"['MisterWives', 'Oh', 'Love', 'Photo', 'Finish', 'Republic', 'Records', 'Alternative']",12984,1304,21,148,['US'],2017-11-17,05:00:00
LduRwIc7eBA,11-19-2017,Kesha - Learn To Let Go in the Live Lounge,BBCRadio1VEVO,"['Kesha', 'Learn To Let Go', 'BBC', 'Radio 1', 'Live Lounge']",39467,2032,23,134,['US'],2017-11-15,18:59:30
ENr6CXm1YxU,11-19-2017,Rachel Platten - Whole Heart (Audio),RachelPlattenVEVO,"['Columbia', 'Pop', 'Rachel Platten', 'Whole Heart']",79057,2048,81,89,"['US', 'GB']",2017-11-15,08:00:01
5E4ZBSInqUU,11-19-2017,Marshmello - Blocks (Official Music Video),marshmello,"['marshmello', 'blocks', 'marshmello blocks', 'blocks music video', 'marshmello music video', 'roblox bully story', 'marshmello alone', 'roblox', 'cuphead', 'marshmello nightcore', 'marshmello musically', 'music for kids', 'happy music', 'videos that make you happy', 'sad songs', 'childrens music', 'joytime', 'marshmello joytime', 'frat bro', 'band', 'high school', 'crush', 'mellogang', 'marshmallow', 'noviembre 2017', 'musik elektronik', 'billboard', 'november 2017', 'musica electronica 2017', 'edm 2017', 'best music 2017', 'top 40 2017', 'lego']",4756676,236846,4695,14088,"['US', 'GB']",2017-11-13,17:00:00
zZ9FciUx6gs,11-19-2017,Nickelback - The Betrayal Act III [Official Video],Nickelback,"['Nickelback', 'Feed The Machine', 'The Betrayal Act III', 'The Betrayal', 'Rock', 'Alternative', 'Anthem Films', 'Kevin Slack', 'Chad Kroeger', 'Ryan Peake', 'Mike Kroeger', 'Daniel Adair', 'How You Remind Me', 'Rockstar']",426730,15763,782,1259,['US'],2017-11-13,15:31:44
MKLlDnUqho4,11-19-2017,Dead Beat Sirah ft. Skrillex (official video),SIRAH,"['Sirah', 'Skrillex', 'Music', 'hip hop', 'female rapper', 'Demi Lovato', 'Owsla', 'Deadbeat', 'Dead Beat']",39720,2229,90,338,"['US', 'GB']",2017-11-14,16:30:00
PaJCFHXcWmM,11-19-2017,U2 - The Blackout,U2VEVO,"['U2', 'The', 'Blackout', 'Island', 'Records', 'Rock']",403685,11598,443,5861,['US'],2017-11-13,17:00:04
SFdO-19Xdho,11-19-2017,Clean Bandit - I Miss You feat. Julia Michaels in the Radio 1 Live Lounge,BBC Radio 1,"['clean bandit', 'i miss you', 'live lounge', 'julie michaels', 'bbc']",69170,2462,24,101,['US'],2017-11-14,16:23:31
e_7zHm7GsYc,11-19-2017,Hunter Hayes - You Should Be Loved (Part One Of Pictures),Hunter Hayes,"['Hunter', 'Hayes', 'you should be loved', 'the shadowboxers', 'pictures', 'part one', 'official', 'music video', 'trilogy', 'hunter hayes', 'wanted', 'i want crazy', 'storm warning']",112866,3643,112,137,['US'],2017-11-13,15:01:18
cH4E_t3m3xM,11-20-2017,"Selena Gomez, Marshmello - Wolves",SelenaGomezVEVO,"['Selena', 'Gomez', 'Marshmello', 'Wolves', 'Interscope', 'Records', 'Pop']",5620985,550027,10436,35849,"['US', 'CA', 'FR', 'DE']",2017-11-18,16:00:02
BQ_0QLL2gqI,11-20-2017,"Hailee Steinfeld, Alesso - Let Me Go ft. Florida Georgia Line, watt",HaileeSteinfeldVEVO,"['Hailee', 'Steinfeld', 'Alesso', 'Let', 'Me', 'Go', 'Universal', 'Records', 'Pop', 'Hailee Steinfeld new music', 'Let Me Go video', 'Alesso and Hailee Steinfeld', 'Hailee Steinfeld and Florida Georgia Line', 'Hailee and watt song', 'AMA performances', 'LETMEGOxAMAs']",2797467,148524,1585,4662,"['US', 'CA', 'GB']",2017-11-17,18:00:00
pvg2cw5oshg,11-20-2017,Luke Bryan - Hooked On It (Audio),LukeBryanVEVO,"['Luke', 'Bryan', 'Hooked', 'On', 'It', 'Capitol', 'Records', 'Nashville', 'Country']",124901,3939,147,229,['US'],2017-11-17,05:00:02
MGanJGGVSrw,11-20-2017,Sia - Ho Ho Ho,SiaVEVO,['Sia Ho Ho Ho Holiday'],786977,34409,518,1550,['US'],2017-11-17,05:00:00
iASe_veKR74,11-20-2017,Tove Lo - cycles “Audio”,ToveLoVEVO,"['Tove', 'Lo', 'cycles', 'Polydor', 'Alternative']",158953,9980,125,500,['US'],2017-11-17,14:00:06
KGziD2V8Ppw,11-20-2017,"Imagine Dragons, Miss Congeniality - Whatever It Takes (Miss Congeniality Remix/Audio)",ImagineDragonsVEVO,"['Imagine', 'Dragons', 'Miss', 'Congeniality', 'Whatever', 'It', 'Takes', 'KIDinaKORNER/Interscope', 'Records', 'Alternative']",507616,31774,571,2018,['US'],2017-11-17,05:00:01
UuCq8mtK8J4,11-20-2017,"DJ Snake, Lauv - A Different Way",DJSnakeVEVO,"['DJ Snake', 'Lauv', 'A Different Way', 'Arc De Triomphe', 'Paris', 'DJ', 'Snake', 'Different', 'Way', 'Geffen', 'Dance']",2329130,122211,1742,4400,"['US', 'GB']",2017-11-16,05:00:01
svZScJMh4Pg,11-20-2017,Dua Lipa - Golden Slumbers,Dua Lipa,"['dua lipa', 'golden slumbers', 'xmas songs', 'christmas music', 'john lewis advert', 'christmas', 'festive']",617423,40618,665,2667,"['US', 'GB']",2017-11-16,17:02:13
K6xwB8Kkce0,11-20-2017,Harry Styles - Kiwi (live in studio),HarryStylesVEVO,"['Columbia', 'Harry Styles', 'Kiwi', 'Pop']",910217,167996,489,6990,['US'],2017-11-17,13:00:02
NSgMcs1KdTI,11-20-2017,Matoma - Slow (feat. Noah Cyrus),Matoma,"['matoma', 'hakunamatoma', 'hakuna matoma', 'tropical', 'chill', 'good vibes']",15353,1239,15,83,['US'],2017-11-17,15:50:58
C_SJgw5MVFY,11-20-2017,MisterWives - Oh Love,MisterWivesVEVO,"['MisterWives', 'Oh', 'Love', 'Photo', 'Finish', 'Republic', 'Records', 'Alternative']",17899,1508,29,160,['US'],2017-11-17,05:00:00
5PB2YzNddI8,11-20-2017,Jessie J - Queen (Audio),JessieJVEVO,"['Jessie', 'Queen', 'Lava', 'Music/Republic', 'Records']",483212,26752,435,1358,['US'],2017-11-17,05:00:00
kOCkne-Bku4,11-20-2017,Lauv - Paris in the Rain [Official Video],Lauv,"['LAUV', 'PARIS IN THE RAIN', 'EASY LOVE', 'THE OTHER', 'MUSIC VIDEO']",476488,34296,157,1410,['US'],2017-11-17,05:01:14
YbHdBoHMxK4,11-20-2017,Parson James - Only You (Lyric Video),ParsonJamesVEVO,"['Only You', 'Parson James', 'Pop', 'RCA Records Label']",18525,1124,4,59,['US'],2017-11-17,08:00:02
rutlOmdgqgI,11-20-2017,FRANKIE - Coping (Official Video),FRANKIEmusicVEVO,"['Coping', 'FRANKIE', 'Pop', 'RCA Records Label']",6383,227,17,35,['US'],2017-11-17,08:00:06
ENr6CXm1YxU,11-20-2017,Rachel Platten - Whole Heart (Audio),RachelPlattenVEVO,"['Columbia', 'Pop', 'Rachel Platten', 'Whole Heart']",90268,2215,91,94,"['US', 'GB']",2017-11-15,08:00:01
LduRwIc7eBA,11-20-2017,Kesha - Learn To Let Go in the Live Lounge,BBCRadio1VEVO,"['Kesha', 'Learn To Let Go', 'BBC', 'Radio 1', 'Live Lounge']",42658,2120,25,136,['US'],2017-11-15,18:59:30
5E4ZBSInqUU,11-20-2017,Marshmello - Blocks (Official Music Video),marshmello,"['marshmello', 'blocks', 'marshmello blocks', 'blocks music video', 'marshmello music video', 'roblox bully story', 'marshmello alone', 'roblox', 'cuphead', 'marshmello nightcore', 'marshmello musically', 'music for kids', 'happy music', 'videos that make you happy', 'childrens music', 'joytime', 'marshmello joytime', 'frat bro', 'band', 'high school', 'crush', 'mellogang', 'marshmallow', 'noviembre 2017', 'musik elektronik', 'billboard', 'november 2017', 'musica electronica 2017', 'edm 2017', 'best music 2017', 'lego', 'mtv hits 2017', 'video']",5468928,247884,5025,14903,"['US', 'GB']",2017-11-13,17:00:00
PaJCFHXcWmM,11-20-2017,U2 - The Blackout,U2VEVO,"['U2', 'The', 'Blackout', 'Island', 'Records', 'Rock']",441712,12162,482,6058,['US'],2017-11-13,17:00:04
zZ9FciUx6gs,11-20-2017,Nickelback - The Betrayal Act III [Official Video],Nickelback,"['Nickelback', 'Feed The Machine', 'The Betrayal Act III', 'The Betrayal', 'Rock', 'Alternative', 'Anthem Films', 'Kevin Slack', 'Chad Kroeger', 'Ryan Peake', 'Mike Kroeger', 'Daniel Adair', 'How You Remind Me', 'Rockstar']",459969,16399,822,1226,['US'],2017-11-13,15:31:44
jH2t4Tcl3Pg,11-21-2017,Bruno Mars - Live At The Apollo Theater [Official Trailer] (November 29th on CBS),Bruno Mars,"['Bruno Mars', 'Live At The Apollo Theater', 'Apollo Theater', 'Live', 'Bruno', 'Mars', '24k Magic', '24kmagic', 'Apollo Special']",301265,21174,270,1279,"['US', 'GB', 'FR']",2017-11-20,16:14:48
KQkkgD2p3Ow,11-21-2017,U2 - American Soul (Lyric Video),U2VEVO,"['U2', 'American', 'Soul', 'Island', 'Records', 'Rock']",78979,4167,213,514,['US'],2017-11-20,16:00:02
cH4E_t3m3xM,11-21-2017,"Selena Gomez, Marshmello - Wolves",SelenaGomezVEVO,"['Selena', 'Gomez', 'Marshmello', 'Wolves', 'Interscope', 'Records', 'Pop']",7388662,607099,11887,37571,"['US', 'CA']",2017-11-18,16:00:02
BQ_0QLL2gqI,11-21-2017,"Hailee Steinfeld, Alesso - Let Me Go ft. Florida Georgia Line, watt",HaileeSteinfeldVEVO,"['Hailee', 'Steinfeld', 'Alesso', 'Let', 'Me', 'Go', 'Universal', 'Records', 'Pop', 'Hailee Steinfeld new music', 'Let Me Go video', 'Alesso and Hailee Steinfeld', 'Hailee Steinfeld and Florida Georgia Line', 'Hailee and watt song', 'AMA performances', 'LETMEGOxAMAs']",3460999,161691,1779,5019,"['US', 'CA', 'GB']",2017-11-17,18:00:00
b6fepBtNgVM,11-21-2017,HAVANA - CAMILA CABELLO (English + Spanish Cover),Leroy Sanchez,"['leroy', 'sanchez', 'cover', 'music', '2017', 'pop', 'acoustic', 'guitar', 'HAVANA', 'camila cabello', 'havana camila cabello', 'camila havana', 'camila cabello havana', 'habana', 'leroy sanchez', 'leroy sanches', 'leroy sanchez 2017', 'leroy sanchez havana', 'spanish', 'spanglish', 'espanol', 'young thug', 'fifth harmonie', 'fifth harmony', 'english', 'havana cover', 'havana spanish', 'havana male cover', 'leroy havana', 'camila cabello cover', 'havana acoustic', 'havana acoustic guitar', 'fifth harmony cover']",698200,82215,311,3813,['US'],2017-11-18,17:00:04
pvg2cw5oshg,11-21-2017,Luke Bryan - Hooked On It (Audio),LukeBryanVEVO,"['Luke', 'Bryan', 'Hooked', 'On', 'It', 'Capitol', 'Records', 'Nashville', 'Country']",145895,4236,161,242,['US'],2017-11-17,05:00:02
iASe_veKR74,11-21-2017,Tove Lo - cycles “Audio”,ToveLoVEVO,"['Tove', 'Lo', 'cycles', 'Polydor', 'Alternative']",188824,10698,145,535,['US'],2017-11-17,14:00:06
MGanJGGVSrw,11-21-2017,Sia - Ho Ho Ho,SiaVEVO,['Sia Ho Ho Ho Holiday'],933039,37171,578,1706,['US'],2017-11-17,05:00:00
D-dwmYeLLng,11-21-2017,Lindsey Stirling - Christmas C'mon feat. Becky G,Lindsey Stirling,"['lindsey', 'lindsay', 'violin', 'dubstep', 'electronic', 'sterling', 'stirling', 'becky g', 'christmas', 'xmas', 'cmon', 'come on', 'holiday', 'warmer in the winter', 'original christmas', 'song', 'toys', 'barbie']",831425,64705,1480,2825,['US'],2017-11-16,14:01:50
svZScJMh4Pg,11-21-2017,Dua Lipa - Golden Slumbers,Dua Lipa,"['dua lipa', 'golden slumbers', 'xmas songs', 'christmas music', 'john lewis advert', 'christmas', 'festive']",666698,41693,697,2692,"['US', 'GB']",2017-11-16,17:02:13
KGziD2V8Ppw,11-21-2017,"Imagine Dragons, Miss Congeniality - Whatever It Takes (Miss Congeniality Remix/Audio)",ImagineDragonsVEVO,"['Imagine', 'Dragons', 'Miss', 'Congeniality', 'Whatever', 'It', 'Takes', 'KIDinaKORNER/Interscope', 'Records', 'Alternative']",566430,33136,608,2093,['US'],2017-11-17,05:00:01
UuCq8mtK8J4,11-21-2017,"DJ Snake, Lauv - A Different Way",DJSnakeVEVO,"['DJ Snake', 'Lauv', 'A Different Way', 'Arc De Triomphe', 'Paris', 'DJ', 'Snake', 'Different', 'Way', 'Geffen', 'Dance']",2811422,133911,1966,4617,"['US', 'GB']",2017-11-16,05:00:01
K6xwB8Kkce0,11-21-2017,Harry Styles - Kiwi (live in studio),HarryStylesVEVO,"['Columbia', 'Harry Styles', 'Kiwi', 'Pop']",977204,172081,516,7421,['US'],2017-11-17,13:00:02
p3MjsrMNCbU,11-21-2017,The Secrets Behind Freddie Mercury's Legendary Voice,Polyphonic,"['polyphonic', 'music', 'video essay', 'freddie mercury', 'freddie', 'queen', 'we are the champions', 'tie your mother down', 'bohemian rhapsody', 'all dead', 'all dead all dead', 'under pressure', 'somebody to love', 'crazy little thing called love', 'i want to break free', 'singing', 'vocals', 'greatest singer', 'best singer', 'rock history']",138563,7125,83,725,['US'],2017-11-16,20:30:00
NSgMcs1KdTI,11-21-2017,Matoma - Slow (feat. Noah Cyrus),Matoma,"['matoma', 'hakunamatoma', 'hakuna matoma', 'tropical', 'chill', 'good vibes']",18642,1343,18,88,['US'],2017-11-17,15:50:58
5PB2YzNddI8,11-21-2017,Jessie J - Queen (Audio),JessieJVEVO,"['Jessie', 'Queen', 'Lava', 'Music/Republic', 'Records']",552011,28626,482,1405,['US'],2017-11-17,05:00:00
kOCkne-Bku4,11-21-2017,Lauv - Paris in the Rain [Official Video],Lauv,"['LAUV', 'PARIS IN THE RAIN', 'EASY LOVE', 'THE OTHER', 'MUSIC VIDEO']",632967,40078,189,1511,['US'],2017-11-17,05:01:14
C_SJgw5MVFY,11-21-2017,MisterWives - Oh Love,MisterWivesVEVO,"['MisterWives', 'Oh', 'Love', 'Photo', 'Finish', 'Republic', 'Records', 'Alternative']",21439,1605,30,163,['US'],2017-11-17,05:00:00
YbHdBoHMxK4,11-21-2017,Parson James - Only You (Lyric Video),ParsonJamesVEVO,"['Only You', 'Parson James', 'Pop', 'RCA Records Label']",24160,1418,8,62,['US'],2017-11-17,08:00:02
rutlOmdgqgI,11-21-2017,FRANKIE - Coping (Official Video),FRANKIEmusicVEVO,"['Coping', 'FRANKIE', 'Pop', 'RCA Records Label']",7840,253,17,36,['US'],2017-11-17,08:00:06
jH2t4Tcl3Pg,11-22-2017,Bruno Mars - Live At The Apollo Theater [Official Trailer] (November 29th on CBS),Bruno Mars,"['Bruno Mars', 'Live At The Apollo Theater', 'Apollo Theater', 'Live', 'Bruno', 'Mars', '24k Magic', '24kmagic', 'Apollo Special']",508727,24809,399,1432,"['US', 'GB']",2017-11-20,16:14:48
